,GenomicPosition,P1AncestryProportion,P2AncestryProportion,P3AncestryProportion,P4AncestryProportion,P5AncestryProportion,P6AncestryProportion,P7AncestryProportion,P8AncestryProportion
7500,76532129.0,0.233,0.1435,0.097,0.12,0.12,0.1075,0.1135,0.0655
7501,76532677.0,0.2295,0.1435,0.097,0.12,0.12,0.1075,0.117,0.0655
7502,76554325.0,0.2295,0.1435,0.097,0.12,0.12,0.1075,0.1165,0.066
7503,76562942.0,0.232,0.1435,0.0945,0.12,0.12,0.1075,0.1165,0.066
7504,76566113.0,0.232,0.1435,0.0945,0.12,0.12,0.1075,0.1165,0.066
7505,76592630.0,0.232,0.1435,0.0945,0.12,0.12,0.1095,0.1145,0.066
7506,76602351.0,0.2325,0.143,0.0945,0.12,0.12,0.1095,0.1145,0.066
7507,76603594.0,0.2325,0.1435,0.0945,0.12,0.1195,0.1095,0.1145,0.066
7508,76612027.0,0.2355,0.1435,0.0945,0.12,0.1165,0.1095,0.1145,0.066
7509,76618895.0,0.2355,0.1435,0.0945,0.1195,0.1165,0.11,0.1145,0.066
7510,76632445.0,0.2355,0.1435,0.0945,0.1195,0.117,0.11,0.1145,0.0655
7511,76641737.0,0.2355,0.1435,0.0945,0.1195,0.117,0.11,0.1145,0.0655
7512,76641823.0,0.2355,0.1435,0.096,0.1195,0.117,0.11,0.1145,0.064
7513,76644912.0,0.236,0.1435,0.096,0.119,0.117,0.11,0.1145,0.064
7514,76675424.0,0.2375,0.1435,0.096,0.119,0.117,0.11,0.1145,0.0625
7515,76687438.0,0.237,0.144,0.096,0.119,0.117,0.11,0.1145,0.0625
7516,76695922.0,0.2375,0.144,0.096,0.119,0.117,0.1095,0.1145,0.0625
7517,76696404.0,0.233,0.144,0.096,0.1235,0.117,0.1095,0.1145,0.0625
7518,76704823.0,0.233,0.144,0.096,0.1235,0.117,0.1095,0.1145,0.0625
7519,76714685.0,0.235,0.142,0.096,0.1235,0.117,0.1095,0.1145,0.0625
7520,76725562.0,0.2375,0.142,0.096,0.1235,0.1145,0.1095,0.1145,0.0625
7521,76735724.0,0.2375,0.1415,0.096,0.1235,0.115,0.1095,0.1145,0.0625
7522,76761812.0,0.2375,0.1415,0.096,0.1235,0.115,0.107,0.117,0.0625
7523,76763847.0,0.2375,0.14,0.096,0.1235,0.115,0.107,0.1185,0.0625
7524,76765544.0,0.2375,0.14,0.096,0.1235,0.115,0.104,0.1215,0.0625
7525,76767578.0,0.238,0.14,0.096,0.123,0.115,0.104,0.1215,0.0625
7526,76775018.0,0.238,0.139,0.096,0.124,0.115,0.104,0.1215,0.0625
7527,76789649.0,0.238,0.1395,0.096,0.124,0.115,0.104,0.121,0.0625
7528,76798803.0,0.238,0.1395,0.0985,0.124,0.115,0.104,0.1185,0.0625
7529,76832966.0,0.237,0.1395,0.0985,0.124,0.116,0.104,0.1185,0.0625
7530,76836432.0,0.237,0.1395,0.0985,0.124,0.116,0.104,0.1185,0.0625
7531,76850360.0,0.237,0.1395,0.0985,0.124,0.116,0.1035,0.119,0.0625
7532,76865563.0,0.237,0.137,0.0985,0.124,0.1185,0.1035,0.119,0.0625
7533,76867886.0,0.237,0.137,0.0985,0.124,0.1185,0.104,0.1185,0.0625
7534,76902816.0,0.237,0.138,0.0985,0.124,0.1175,0.104,0.1185,0.0625
7535,76904478.0,0.237,0.138,0.0985,0.1235,0.1175,0.104,0.119,0.0625
7536,76905420.0,0.2375,0.1375,0.0985,0.1235,0.1175,0.104,0.119,0.0625
7537,76909604.0,0.234,0.1375,0.0985,0.127,0.1175,0.104,0.119,0.0625
7538,76914432.0,0.2345,0.1375,0.098,0.127,0.1175,0.104,0.119,0.0625
7539,76923117.0,0.2345,0.1375,0.0905,0.127,0.1175,0.104,0.119,0.07
7540,76950169.0,0.2345,0.138,0.09,0.127,0.1175,0.104,0.119,0.07
7541,76981388.0,0.235,0.138,0.09,0.127,0.1175,0.1035,0.119,0.07
7542,76996847.0,0.235,0.1375,0.09,0.127,0.1175,0.1035,0.119,0.0705
7543,76997206.0,0.235,0.137,0.09,0.127,0.1175,0.1035,0.1195,0.0705
7544,77003566.0,0.236,0.137,0.09,0.127,0.1175,0.1035,0.1185,0.0705
7545,77021096.0,0.235,0.137,0.09,0.128,0.1175,0.1035,0.1185,0.0705
7546,77065372.0,0.236,0.137,0.09,0.128,0.1175,0.1035,0.1185,0.0695
7547,77066606.0,0.2365,0.137,0.09,0.128,0.117,0.1035,0.1185,0.0695
7548,77075342.0,0.2365,0.137,0.09,0.128,0.1155,0.105,0.1185,0.0695
7549,77080111.0,0.237,0.137,0.09,0.128,0.1155,0.105,0.118,0.0695
7550,77104728.0,0.237,0.137,0.09,0.122,0.1215,0.105,0.118,0.0695
7551,77105505.0,0.235,0.139,0.09,0.122,0.1215,0.105,0.118,0.0695
7552,77111459.0,0.235,0.139,0.09,0.122,0.1215,0.105,0.118,0.0695
7553,77123842.0,0.235,0.139,0.09,0.123,0.1205,0.105,0.118,0.0695
7554,77155452.0,0.2345,0.1395,0.09,0.123,0.1205,0.105,0.118,0.0695
7555,77155544.0,0.234,0.1395,0.09,0.123,0.1205,0.105,0.1185,0.0695
7556,77157743.0,0.234,0.1395,0.0905,0.123,0.1205,0.105,0.1185,0.069
7557,77160134.0,0.234,0.1395,0.0905,0.123,0.121,0.1045,0.1185,0.069
7558,77162573.0,0.2345,0.1395,0.0905,0.123,0.121,0.104,0.1185,0.069
7559,77164391.0,0.234,0.1395,0.091,0.123,0.121,0.104,0.1185,0.069
7560,77171064.0,0.2465,0.127,0.091,0.123,0.121,0.104,0.1185,0.069
7561,77181268.0,0.246,0.127,0.091,0.1235,0.121,0.104,0.1185,0.069
7562,77185427.0,0.246,0.127,0.091,0.1235,0.121,0.104,0.119,0.0685
7563,77189625.0,0.246,0.1235,0.091,0.1235,0.121,0.1075,0.119,0.0685
7564,77206737.0,0.246,0.1235,0.091,0.1235,0.121,0.1075,0.119,0.0685
7565,77210621.0,0.2465,0.1235,0.0905,0.1235,0.121,0.1075,0.119,0.0685
7566,77215537.0,0.2465,0.1235,0.0905,0.1235,0.121,0.1075,0.119,0.0685
7567,77237061.0,0.2465,0.1235,0.0905,0.1235,0.121,0.1075,0.119,0.0685
7568,77238121.0,0.2465,0.1235,0.0905,0.1235,0.121,0.1075,0.1195,0.068
7569,77243663.0,0.2465,0.1235,0.0905,0.1235,0.121,0.107,0.12,0.068
7570,77244198.0,0.2465,0.1235,0.0905,0.1235,0.121,0.107,0.12,0.068
7571,77266162.0,0.2465,0.1235,0.0905,0.1235,0.118,0.107,0.123,0.068
7572,77267026.0,0.2465,0.1235,0.0905,0.124,0.118,0.1065,0.123,0.068
7573,77303201.0,0.2465,0.1235,0.0905,0.124,0.118,0.1065,0.123,0.068
7574,77316045.0,0.246,0.1235,0.0905,0.1245,0.118,0.1065,0.123,0.068
7575,77316936.0,0.246,0.123,0.0905,0.1245,0.1185,0.1065,0.123,0.068
7576,77334732.0,0.248,0.123,0.0905,0.1245,0.1185,0.1065,0.123,0.066
7577,77345993.0,0.2485,0.123,0.09,0.1245,0.1185,0.1065,0.123,0.066
7578,77351249.0,0.2485,0.123,0.09,0.1245,0.119,0.1065,0.1225,0.066
7579,77352805.0,0.2485,0.123,0.09,0.1245,0.119,0.1065,0.1225,0.066
7580,77443452.0,0.2485,0.123,0.09,0.1245,0.12,0.1055,0.1225,0.066
7581,77474968.0,0.2485,0.123,0.09,0.1245,0.1185,0.1055,0.124,0.066
7582,77491465.0,0.2485,0.123,0.09,0.1245,0.119,0.105,0.124,0.066
7583,77492286.0,0.2485,0.123,0.09,0.1255,0.119,0.105,0.123,0.066
7584,77492539.0,0.2485,0.123,0.09,0.1255,0.119,0.105,0.123,0.066
7585,77495068.0,0.2485,0.123,0.089,0.1255,0.119,0.105,0.123,0.067
7586,77501956.0,0.2485,0.123,0.089,0.127,0.119,0.1035,0.123,0.067
7587,77508657.0,0.2485,0.1215,0.089,0.127,0.119,0.105,0.123,0.067
7588,77529740.0,0.249,0.1215,0.089,0.127,0.119,0.1045,0.123,0.067
7589,77529998.0,0.2485,0.1215,0.089,0.127,0.1195,0.1045,0.123,0.067
7590,77530827.0,0.2485,0.121,0.0895,0.127,0.1195,0.1045,0.123,0.067
7591,77546388.0,0.2485,0.121,0.0895,0.127,0.1195,0.1045,0.123,0.067
7592,77551700.0,0.2485,0.121,0.0895,0.127,0.1195,0.1045,0.122,0.068
7593,77560166.0,0.2485,0.121,0.0895,0.127,0.1195,0.1045,0.122,0.068
7594,77564332.0,0.2485,0.1205,0.09,0.127,0.1195,0.1045,0.122,0.068
7595,77570804.0,0.2465,0.1205,0.09,0.127,0.1195,0.1045,0.124,0.068
7596,77605292.0,0.2465,0.122,0.09,0.1255,0.1195,0.1045,0.124,0.068
7597,77605897.0,0.2465,0.122,0.09,0.1255,0.1195,0.1045,0.124,0.068
7598,77612426.0,0.2465,0.122,0.09,0.1255,0.1195,0.1045,0.124,0.068
7599,77619592.0,0.2465,0.122,0.09,0.1255,0.1195,0.1045,0.124,0.068
7600,77621884.0,0.2465,0.1215,0.09,0.126,0.1195,0.1045,0.124,0.068
7601,77628528.0,0.2465,0.1215,0.09,0.126,0.12,0.1045,0.1235,0.068
7602,77640655.0,0.2465,0.1215,0.0895,0.126,0.12,0.1045,0.1235,0.0685
7603,77643661.0,0.244,0.1215,0.0895,0.126,0.12,0.1045,0.1235,0.071
7604,77653554.0,0.244,0.1205,0.0905,0.126,0.12,0.1045,0.1235,0.071
7605,77690165.0,0.243,0.1215,0.0905,0.126,0.12,0.1045,0.1235,0.071
7606,77699783.0,0.2375,0.1215,0.0905,0.126,0.12,0.1045,0.129,0.071
7607,77713175.0,0.2375,0.1215,0.0905,0.1285,0.12,0.1045,0.129,0.0685
7608,77716584.0,0.242,0.1215,0.0905,0.124,0.12,0.1045,0.129,0.0685
7609,77718600.0,0.242,0.1215,0.0905,0.124,0.12,0.1045,0.129,0.0685
7610,77744984.0,0.242,0.123,0.0905,0.124,0.1185,0.1045,0.129,0.0685
7611,77747274.0,0.242,0.123,0.0905,0.124,0.1185,0.1045,0.1285,0.069
7612,77756985.0,0.242,0.123,0.0905,0.124,0.119,0.104,0.1285,0.069
7613,77808799.0,0.2425,0.123,0.0905,0.124,0.119,0.104,0.1285,0.0685
7614,77822095.0,0.2425,0.123,0.0905,0.1215,0.1215,0.104,0.1285,0.0685
7615,77824452.0,0.2425,0.123,0.0905,0.1215,0.1215,0.1065,0.126,0.0685
7616,77827265.0,0.2425,0.123,0.0905,0.12,0.1215,0.108,0.126,0.0685
7617,77831444.0,0.2425,0.123,0.0845,0.12,0.1215,0.108,0.126,0.0745
7618,77838623.0,0.2445,0.123,0.0845,0.12,0.1215,0.108,0.126,0.0725
7619,77844765.0,0.2445,0.123,0.0845,0.121,0.1215,0.108,0.125,0.0725
7620,77876208.0,0.2445,0.123,0.0845,0.1185,0.124,0.108,0.125,0.0725
7621,77879651.0,0.2445,0.1235,0.0845,0.1185,0.124,0.1075,0.125,0.0725
7622,77886915.0,0.244,0.124,0.0845,0.1185,0.124,0.1075,0.125,0.0725
7623,77894706.0,0.244,0.122,0.0845,0.1185,0.126,0.1075,0.125,0.0725
7624,77907389.0,0.249,0.122,0.0845,0.1185,0.126,0.1075,0.125,0.0675
7625,77913642.0,0.249,0.122,0.0845,0.1185,0.126,0.1075,0.125,0.0675
7626,77932761.0,0.2525,0.1185,0.0845,0.1185,0.126,0.1075,0.125,0.0675
7627,77939838.0,0.2525,0.1185,0.0845,0.1185,0.126,0.1075,0.125,0.0675
7628,77980845.0,0.2525,0.1185,0.0845,0.1185,0.126,0.1075,0.125,0.0675
7629,77983870.0,0.2525,0.119,0.0845,0.118,0.126,0.1075,0.125,0.0675
7630,77984538.0,0.2525,0.119,0.0845,0.118,0.126,0.1075,0.125,0.0675
7631,77988518.0,0.252,0.1195,0.0845,0.118,0.126,0.1075,0.125,0.0675
7632,77990430.0,0.252,0.1195,0.0845,0.118,0.126,0.1075,0.125,0.0675
7633,77999127.0,0.252,0.1195,0.0845,0.118,0.126,0.1075,0.1245,0.068
7634,78023721.0,0.2525,0.1195,0.0845,0.118,0.126,0.1075,0.1245,0.0675
7635,78024011.0,0.2515,0.1205,0.0845,0.118,0.126,0.1075,0.1245,0.0675
7636,78034485.0,0.2515,0.1205,0.0845,0.118,0.126,0.1075,0.1245,0.0675
7637,78043703.0,0.2515,0.1205,0.086,0.118,0.1245,0.1075,0.1245,0.0675
7638,78050579.0,0.251,0.121,0.086,0.118,0.1245,0.1075,0.1245,0.0675
7639,78053940.0,0.251,0.1205,0.086,0.118,0.1245,0.108,0.1245,0.0675
7640,78055178.0,0.25,0.1205,0.086,0.118,0.1245,0.108,0.1255,0.0675
7641,78070176.0,0.25,0.1205,0.086,0.1185,0.1245,0.1075,0.1255,0.0675
7642,78080562.0,0.2485,0.1205,0.086,0.1185,0.126,0.1075,0.1255,0.0675
7643,78085506.0,0.2485,0.129,0.086,0.1185,0.126,0.099,0.1255,0.0675
7644,78089994.0,0.2495,0.129,0.086,0.1185,0.125,0.099,0.1255,0.0675
7645,78096543.0,0.2495,0.129,0.084,0.1185,0.127,0.099,0.1255,0.0675
7646,78097313.0,0.2495,0.129,0.084,0.1185,0.127,0.099,0.1285,0.0645
7647,78100639.0,0.2495,0.129,0.084,0.1185,0.127,0.099,0.1285,0.0645
7648,78114678.0,0.2495,0.124,0.084,0.1185,0.127,0.099,0.1335,0.0645
7649,78118488.0,0.25,0.124,0.084,0.1185,0.127,0.099,0.1335,0.064
7650,78126364.0,0.25,0.125,0.084,0.1185,0.126,0.099,0.1335,0.064
7651,78133757.0,0.2505,0.125,0.084,0.118,0.126,0.099,0.1335,0.064
7652,78162684.0,0.2505,0.125,0.084,0.118,0.126,0.099,0.1335,0.064
7653,78168673.0,0.25,0.125,0.084,0.118,0.126,0.0995,0.1335,0.064
7654,78177740.0,0.25,0.125,0.084,0.118,0.126,0.0995,0.1335,0.064
7655,78179280.0,0.249,0.125,0.084,0.118,0.126,0.1005,0.1335,0.064
7656,78195382.0,0.249,0.125,0.084,0.118,0.126,0.1005,0.1335,0.064
7657,78209918.0,0.249,0.125,0.084,0.118,0.126,0.1005,0.1335,0.064
7658,78210976.0,0.249,0.125,0.084,0.118,0.126,0.1005,0.1335,0.064
7659,78238756.0,0.2495,0.125,0.084,0.118,0.126,0.1,0.1335,0.064
7660,78240195.0,0.2495,0.124,0.084,0.118,0.127,0.1,0.1335,0.064
7661,78242086.0,0.251,0.1225,0.084,0.118,0.127,0.1,0.1335,0.064
7662,78255514.0,0.254,0.1225,0.081,0.118,0.127,0.1,0.1335,0.064
7663,78289030.0,0.254,0.1225,0.082,0.117,0.127,0.1,0.1335,0.064
7664,78306364.0,0.2555,0.1225,0.082,0.1155,0.127,0.1,0.1335,0.064
7665,78311416.0,0.2555,0.1225,0.0785,0.119,0.127,0.1,0.1335,0.064
7666,78311424.0,0.2675,0.1225,0.0785,0.119,0.127,0.1,0.1335,0.052
7667,78317797.0,0.2675,0.1225,0.0785,0.116,0.13,0.1,0.1335,0.052
7668,78331448.0,0.2675,0.1225,0.0785,0.1155,0.1305,0.1,0.1335,0.052
7669,78336652.0,0.2675,0.1225,0.0785,0.1155,0.132,0.1,0.132,0.052
7670,78367716.0,0.2665,0.1235,0.0785,0.1155,0.132,0.1,0.132,0.052
7671,78396755.0,0.2665,0.1235,0.078,0.116,0.132,0.1,0.132,0.052
7672,78400209.0,0.2625,0.1235,0.078,0.116,0.132,0.1,0.132,0.056
7673,78412917.0,0.2625,0.124,0.078,0.116,0.132,0.1,0.132,0.0555
7674,78416196.0,0.262,0.124,0.0785,0.116,0.132,0.1,0.132,0.0555
7675,78423935.0,0.262,0.124,0.0785,0.116,0.132,0.1015,0.1305,0.0555
7676,78432421.0,0.262,0.124,0.0785,0.116,0.132,0.1015,0.1305,0.0555
7677,78434116.0,0.262,0.124,0.0785,0.1165,0.132,0.101,0.1305,0.0555
7678,78437779.0,0.261,0.125,0.0785,0.1165,0.132,0.101,0.1305,0.0555
7679,78451060.0,0.263,0.125,0.0785,0.1165,0.132,0.101,0.1305,0.0535
7680,78453613.0,0.263,0.125,0.0785,0.119,0.132,0.0985,0.1305,0.0535
7681,78470502.0,0.264,0.125,0.0785,0.119,0.132,0.0985,0.1295,0.0535
7682,78474243.0,0.2645,0.1245,0.0785,0.119,0.132,0.0985,0.1295,0.0535
7683,78486943.0,0.264,0.1245,0.0785,0.119,0.132,0.0985,0.13,0.0535
7684,78495922.0,0.262,0.1245,0.0785,0.121,0.132,0.0985,0.13,0.0535
7685,78497101.0,0.262,0.1245,0.082,0.121,0.1285,0.0985,0.13,0.0535
7686,78507665.0,0.262,0.1245,0.082,0.1205,0.129,0.0985,0.13,0.0535
7687,78523539.0,0.2615,0.125,0.082,0.1205,0.129,0.0985,0.13,0.0535
7688,78531609.0,0.2615,0.125,0.082,0.1205,0.129,0.0985,0.1245,0.059
7689,78531681.0,0.262,0.125,0.082,0.1205,0.129,0.0985,0.124,0.059
7690,78547938.0,0.262,0.1245,0.082,0.1205,0.1295,0.0985,0.124,0.059
7691,78552013.0,0.262,0.1135,0.082,0.1205,0.1295,0.1095,0.124,0.059
7692,78560909.0,0.262,0.1135,0.082,0.1205,0.1295,0.1095,0.124,0.059
7693,78566823.0,0.265,0.1135,0.082,0.1205,0.1295,0.1065,0.124,0.059
7694,78574949.0,0.2655,0.1135,0.082,0.1205,0.1295,0.1065,0.1235,0.059
7695,78607079.0,0.272,0.1135,0.082,0.1205,0.1295,0.1065,0.117,0.059
7696,78663606.0,0.273,0.1135,0.082,0.1205,0.1295,0.1065,0.116,0.059
7697,78670254.0,0.273,0.1135,0.087,0.1205,0.1295,0.1015,0.116,0.059
7698,78673016.0,0.2745,0.1135,0.087,0.1205,0.128,0.1015,0.116,0.059
7699,78714501.0,0.2745,0.1135,0.087,0.12,0.128,0.1015,0.1165,0.059
7700,78717028.0,0.2745,0.1135,0.087,0.12,0.128,0.101,0.117,0.059
7701,78722702.0,0.2745,0.1135,0.087,0.12,0.128,0.101,0.117,0.059
7702,78728121.0,0.2745,0.1135,0.087,0.12,0.128,0.101,0.117,0.059
7703,78728228.0,0.2735,0.1135,0.087,0.12,0.128,0.102,0.117,0.059
7704,78783214.0,0.277,0.1135,0.087,0.12,0.128,0.102,0.1135,0.059
7705,78803233.0,0.277,0.1135,0.087,0.1215,0.128,0.102,0.112,0.059
7706,78806949.0,0.277,0.1135,0.087,0.1215,0.136,0.102,0.104,0.059
7707,78821715.0,0.277,0.1135,0.0875,0.1215,0.136,0.1015,0.104,0.059
7708,78843519.0,0.277,0.1135,0.0875,0.1215,0.1365,0.1015,0.1035,0.059
7709,78848798.0,0.277,0.112,0.0875,0.1215,0.1365,0.1015,0.105,0.059
7710,78852567.0,0.2785,0.1105,0.0875,0.1215,0.1365,0.1015,0.105,0.059
7711,78860731.0,0.2785,0.1105,0.0875,0.1215,0.1365,0.1005,0.105,0.06
7712,78868329.0,0.2785,0.1105,0.0875,0.1215,0.1365,0.1,0.1055,0.06
7713,78873056.0,0.28,0.1105,0.0875,0.1215,0.1365,0.1,0.1055,0.0585
7714,78874333.0,0.285,0.1055,0.0875,0.1215,0.1365,0.1,0.1055,0.0585
7715,78874867.0,0.285,0.106,0.0875,0.1215,0.1365,0.1,0.1055,0.058
7716,78880769.0,0.285,0.106,0.0875,0.1215,0.1365,0.1,0.101,0.0625
7717,78884762.0,0.285,0.106,0.0875,0.1215,0.1365,0.103,0.098,0.0625
7718,78885144.0,0.285,0.106,0.088,0.1215,0.136,0.103,0.098,0.0625
7719,78911354.0,0.2845,0.106,0.088,0.1215,0.1365,0.103,0.098,0.0625
7720,78932777.0,0.2815,0.106,0.088,0.1215,0.1365,0.106,0.098,0.0625
7721,78937933.0,0.2815,0.1055,0.088,0.1215,0.1365,0.1065,0.098,0.0625
7722,78938916.0,0.2815,0.1055,0.0875,0.122,0.1365,0.1065,0.098,0.0625
7723,78941281.0,0.2815,0.1055,0.0875,0.122,0.1365,0.1065,0.098,0.0625
7724,78947931.0,0.282,0.1055,0.0875,0.122,0.1365,0.1065,0.098,0.062
7725,78954333.0,0.281,0.1055,0.0875,0.122,0.1365,0.1065,0.099,0.062
7726,78964561.0,0.2815,0.1055,0.087,0.122,0.1365,0.1065,0.099,0.062
7727,78965125.0,0.2815,0.1055,0.087,0.122,0.1365,0.1065,0.099,0.062
7728,78971681.0,0.28,0.107,0.087,0.122,0.1365,0.1065,0.099,0.062
7729,78989456.0,0.2795,0.1075,0.087,0.122,0.1365,0.1065,0.099,0.062
7730,79037548.0,0.2795,0.1075,0.087,0.1225,0.1365,0.1065,0.0985,0.062
7731,79039023.0,0.2795,0.1075,0.0875,0.1225,0.1365,0.1065,0.0985,0.0615
7732,79040348.0,0.2795,0.1075,0.088,0.122,0.1365,0.1065,0.0985,0.0615
7733,79060505.0,0.2795,0.1075,0.088,0.122,0.1365,0.102,0.0985,0.066
7734,79064716.0,0.2795,0.1075,0.088,0.1185,0.14,0.102,0.0985,0.066
7735,79069314.0,0.2795,0.1075,0.088,0.1185,0.14,0.102,0.0985,0.066
7736,79087847.0,0.279,0.1075,0.088,0.119,0.14,0.102,0.0985,0.066
7737,79097023.0,0.279,0.1075,0.088,0.119,0.14,0.102,0.0985,0.066
7738,79098150.0,0.276,0.1105,0.088,0.119,0.14,0.102,0.0985,0.066
7739,79100699.0,0.2775,0.109,0.088,0.119,0.14,0.102,0.0985,0.066
7740,79106879.0,0.2775,0.109,0.0895,0.119,0.14,0.102,0.0985,0.0645
7741,79132271.0,0.279,0.109,0.0895,0.1175,0.14,0.102,0.0985,0.0645
7742,79139253.0,0.279,0.1095,0.0895,0.1175,0.14,0.102,0.0985,0.064
7743,79146859.0,0.279,0.111,0.0895,0.1175,0.14,0.1005,0.0985,0.064
7744,79146865.0,0.276,0.114,0.0895,0.1175,0.14,0.1005,0.0985,0.064
7745,79187286.0,0.279,0.114,0.0895,0.1175,0.14,0.0975,0.0985,0.064
7746,79215572.0,0.279,0.117,0.0895,0.1175,0.14,0.0945,0.0985,0.064
7747,79218115.0,0.2795,0.117,0.0895,0.1175,0.14,0.094,0.0985,0.064
7748,79218358.0,0.2795,0.117,0.0895,0.114,0.14,0.094,0.102,0.064
7749,79248815.0,0.2765,0.12,0.0895,0.114,0.14,0.094,0.102,0.064
7750,79262792.0,0.2795,0.12,0.0895,0.114,0.137,0.094,0.102,0.064
7751,79264096.0,0.2805,0.12,0.0895,0.113,0.137,0.094,0.102,0.064
7752,79267257.0,0.2805,0.12,0.089,0.1135,0.137,0.094,0.102,0.064
7753,79271222.0,0.2845,0.12,0.089,0.1135,0.137,0.09,0.102,0.064
7754,79275671.0,0.2845,0.1195,0.089,0.1135,0.137,0.09,0.102,0.0645
7755,79290003.0,0.2845,0.1195,0.0895,0.1135,0.137,0.09,0.1015,0.0645
7756,79295114.0,0.285,0.1195,0.0895,0.113,0.137,0.09,0.1015,0.0645
7757,79297753.0,0.285,0.1195,0.0895,0.113,0.137,0.09,0.1015,0.0645
7758,79301590.0,0.285,0.1195,0.09,0.1125,0.137,0.09,0.1015,0.0645
7759,79307143.0,0.285,0.1195,0.09,0.1125,0.137,0.09,0.1015,0.0645
7760,79328330.0,0.2855,0.1195,0.09,0.112,0.137,0.09,0.1015,0.0645
7761,79328624.0,0.2855,0.1195,0.09,0.112,0.137,0.09,0.1015,0.0645
7762,79337642.0,0.2855,0.12,0.09,0.112,0.137,0.09,0.101,0.0645
7763,79351247.0,0.285,0.1205,0.09,0.112,0.137,0.09,0.101,0.0645
7764,79352539.0,0.285,0.1205,0.09,0.113,0.137,0.089,0.101,0.0645
7765,79361952.0,0.285,0.1205,0.09,0.113,0.137,0.089,0.101,0.0645
7766,79363548.0,0.285,0.1205,0.09,0.113,0.137,0.089,0.101,0.0645
7767,79368873.0,0.285,0.1205,0.088,0.113,0.139,0.089,0.101,0.0645
7768,79371532.0,0.2855,0.1205,0.088,0.113,0.139,0.0885,0.101,0.0645
7769,79374062.0,0.2855,0.1205,0.088,0.113,0.139,0.0885,0.101,0.0645
7770,79381994.0,0.2865,0.1205,0.087,0.113,0.139,0.0885,0.101,0.0645
7771,79385961.0,0.287,0.1205,0.087,0.113,0.1385,0.0885,0.101,0.0645
7772,79393480.0,0.281,0.1205,0.087,0.113,0.1385,0.0885,0.101,0.0705
7773,79394945.0,0.281,0.1205,0.087,0.113,0.1445,0.0825,0.101,0.0705
7774,79401372.0,0.292,0.1205,0.087,0.102,0.1445,0.0825,0.101,0.0705
7775,79407806.0,0.292,0.1205,0.087,0.102,0.1445,0.0825,0.101,0.0705
7776,79421356.0,0.2915,0.1205,0.087,0.102,0.145,0.0825,0.101,0.0705
7777,79423345.0,0.2915,0.1205,0.087,0.1025,0.1445,0.0825,0.101,0.0705
7778,79425887.0,0.2915,0.1205,0.087,0.1025,0.1445,0.0825,0.101,0.0705
7779,79444714.0,0.2915,0.1205,0.087,0.1025,0.1445,0.0825,0.105,0.0665
7780,79473389.0,0.2915,0.1205,0.087,0.1025,0.1445,0.0825,0.105,0.0665
7781,79482775.0,0.2915,0.1205,0.087,0.1025,0.145,0.0825,0.1045,0.0665
7782,79493926.0,0.2915,0.121,0.0865,0.1025,0.145,0.0825,0.1045,0.0665
7783,79495709.0,0.2915,0.1205,0.0865,0.103,0.145,0.0825,0.1045,0.0665
7784,79506139.0,0.2915,0.1205,0.0865,0.1035,0.145,0.082,0.1045,0.0665
7785,79516046.0,0.2915,0.1205,0.0865,0.104,0.1445,0.082,0.1045,0.0665
7786,79526952.0,0.2915,0.1205,0.0865,0.104,0.1445,0.082,0.1045,0.0665
7787,79528147.0,0.2915,0.1205,0.0865,0.104,0.1445,0.082,0.1045,0.0665
7788,79545652.0,0.2915,0.1205,0.089,0.104,0.1445,0.082,0.1045,0.064
7789,79557107.0,0.293,0.1205,0.089,0.104,0.143,0.082,0.1045,0.064
7790,79580578.0,0.293,0.1205,0.089,0.104,0.143,0.082,0.1055,0.063
7791,79589007.0,0.293,0.1205,0.089,0.104,0.143,0.082,0.1055,0.063
7792,79604414.0,0.293,0.1205,0.089,0.104,0.143,0.0805,0.1055,0.0645
7793,79618412.0,0.293,0.1205,0.089,0.104,0.143,0.0805,0.1055,0.0645
7794,79637015.0,0.293,0.119,0.089,0.104,0.143,0.0805,0.1055,0.066
7795,79657583.0,0.293,0.119,0.089,0.1015,0.143,0.0805,0.108,0.066
7796,79658294.0,0.293,0.122,0.089,0.1015,0.143,0.0805,0.105,0.066
7797,79673307.0,0.293,0.122,0.0885,0.102,0.143,0.0805,0.105,0.066
7798,79675101.0,0.293,0.1225,0.0885,0.102,0.1425,0.0805,0.105,0.066
7799,79681316.0,0.2935,0.1225,0.0885,0.1015,0.1425,0.0805,0.105,0.066
7800,79681648.0,0.28,0.1225,0.0885,0.1015,0.1425,0.0805,0.1185,0.066
7801,79700531.0,0.2805,0.1225,0.0885,0.1015,0.1425,0.0805,0.118,0.066
7802,79712420.0,0.2805,0.1225,0.0885,0.1015,0.1425,0.0805,0.118,0.066
7803,79739366.0,0.2805,0.1225,0.0885,0.1015,0.1425,0.0805,0.118,0.066
7804,79759150.0,0.2805,0.1145,0.0885,0.1015,0.1425,0.0805,0.126,0.066
7805,79770790.0,0.2805,0.1145,0.0885,0.1015,0.1425,0.0805,0.126,0.066
7806,79802692.0,0.2805,0.1145,0.0895,0.1015,0.1425,0.0805,0.125,0.066
7807,79809856.0,0.2805,0.1145,0.0895,0.1015,0.1425,0.0805,0.125,0.066
7808,79857012.0,0.2805,0.114,0.0895,0.1015,0.1425,0.0805,0.1255,0.066
